country,country_name,year,level,code,label,parent,direction,weight,raw_value,score,integration_level
KWT,Kuwait,2020,1,ind_56,Services % of Total Trade,Trade,1,1,15,0,NA
KWT,Kuwait,2020,1,ind_63,Intermediate Goods Share,Trade,1,1,37.05474257189362,83.06653597795041,NA
KWT,Kuwait,2020,1,ind_64,Trade Diversification,Trade,1,1,61.51048617619328,75.29554594551051,NA
KWT,Kuwait,2020,1,ind_69_labor,GCC Labor Mobility,Labor,1,1,1.3832987547082434,97.97581703965568,NA
KWT,Kuwait,2020,1,ind_71_student,Student Mobility,Labor,1,1,3.6272962344200153,93.42486034942739,NA
KWT,Kuwait,2020,1,ind_72_tourism,Intra-GCC Tourism Share,Labor,1,1,54.96165904884223,93.230757096766,NA
KWT,Kuwait,2020,1,ind_bank_depth,Banking Depth,Financial,1,1,213.12454043964814,60.966225870062814,NA
KWT,Kuwait,2020,1,ind_conv_fiscal,Fiscal Balance Convergence,Convergence,1,1,135.10753572590582,21.92072223495575,NA
KWT,Kuwait,2020,1,ind_conv_income,Real Income Convergence,Convergence,1,1,82.3076923076923,85.95441595441594,NA
KWT,Kuwait,2020,1,ind_conv_interest,Interest Rate Convergence,Convergence,1,1,76.53429602888087,76.93172931686468,NA
KWT,Kuwait,2020,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,82.9117710022434,87.24953615456019,NA
KWT,Kuwait,2020,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,86.2117019493612,53.52459620487089,NA
KWT,Kuwait,2020,1,ind_conv_oil,Oil Dependency Convergence,Convergence,1,1,51.29046188852044,24.286529673710966,NA
KWT,Kuwait,2020,1,ind_conv_price,Price Level Convergence,Convergence,1,1,84.8,39.4858011131663,NA
KWT,Kuwait,2020,1,ind_elec_pc,Electricity Per Capita,Infrastructure,1,1,17240.957820227435,83.40793734587821,NA
KWT,Kuwait,2020,1,ind_fiscal_balance,Fiscal Balance Ratio,Financial,1,1,-33.751325714665775,51.886263369896646,NA
KWT,Kuwait,2020,1,ind_gdp_growth,Real GDP Growth,Financial,1,1,-5.606579034165393,14.916649532423564,NA
KWT,Kuwait,2020,1,ind_inflation,Inflation Rate,Financial,-1,1,2.1004039238315286,38.018475458289885,NA
KWT,Kuwait,2020,1,ind_lfpr,Labor Force Participation,Labor,1,1,73.8,56.41025641025641,NA
KWT,Kuwait,2020,1,ind_m2_growth,M2 Money Supply Growth,Financial,1,1,1.4597370739479651,21.70849591857589,NA
KWT,Kuwait,2020,1,ind_manufacturing_share,Manufacturing Share,Sustainability,1,1,9.09026853367484,18.624765823115926,NA
KWT,Kuwait,2020,1,ind_non_oil_share,Non-oil GDP Share,Sustainability,1,1,67.19164117722295,48.48612047902518,NA
KWT,Kuwait,2020,1,ind_nonoil_rev_share,Non-oil Revenue Share,Sustainability,1,1,39.99455957563733,82.02567728692212,NA
KWT,Kuwait,2020,1,ind_oil_share,Oil Dependency,Sustainability,-1,1,32.80835882277706,48.48612047902516,NA
KWT,Kuwait,2020,1,ind_unemployment,Unemployment Rate,Labor,-1,1,6.4,49.842113330095266,NA
KWT,Kuwait,2020,2,Convergence,Convergence,Index,1,0.1,NA,55.62190437893495,NA
KWT,Kuwait,2020,2,Financial,Financial Integration,Index,1,0.2,NA,57.99482523051036,NA
KWT,Kuwait,2020,2,Infrastructure,Infrastructure,Index,1,0.2,NA,41.703968672939105,NA
KWT,Kuwait,2020,2,Labor,Labor & Mobility,Index,1,0.2,NA,78.17676084524015,NA
KWT,Kuwait,2020,2,Sustainability,Sustainability,Index,1,0.1,NA,49.4056710170221,NA
KWT,Kuwait,2020,2,Trade,Trade Integration,Index,1,0.2,NA,32.85101848937826,NA
KWT,Kuwait,2020,3,Index,GCC Economic Integration Index,NA,1,1,NA,52.64807218720928,Moderate
OMN,Oman,2020,1,ind_31_fdi,Intra-GCC FDI,Financial,1,1,2.0898506494710962,1.0135860661401734,NA
OMN,Oman,2020,1,ind_39_banking,GCC Banking Penetration,Financial,1,1,0.44632476107119723,55.029151515427344,NA
OMN,Oman,2020,1,ind_3_aviation,Aviation Connectivity,Infrastructure,1,1,418.0280316539576,6.19362480691134,NA
OMN,Oman,2020,1,ind_44_stock,Stock Market Openness,Financial,1,1,100,100,NA
OMN,Oman,2020,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,28.419437226484824,99.92361592764438,NA
OMN,Oman,2020,1,ind_52,Services Trade Share,Trade,1,1,5.115498700767268,71.23591380148619,NA
OMN,Oman,2020,1,ind_55,Non-oil Trade Intensity,Trade,1,1,26.547293514959826,100,NA
OMN,Oman,2020,1,ind_56,Services % of Total Trade,Trade,1,1,18,20,NA
OMN,Oman,2020,1,ind_63,Intermediate Goods Share,Trade,1,1,32.46481155949698,68.2157966587228,NA
OMN,Oman,2020,1,ind_64,Trade Diversification,Trade,1,1,61.87022948540679,77.06742106978004,NA
OMN,Oman,2020,1,ind_69_labor,GCC Labor Mobility,Labor,1,1,0.056683244656042055,1.0952824037187534,NA
OMN,Oman,2020,1,ind_71_student,Student Mobility,Labor,1,1,0.2026314415263236,2.3576272349464382,NA
OMN,Oman,2020,1,ind_72_tourism,Intra-GCC Tourism Share,Labor,1,1,48.12822433383251,79.2823406582548,NA
OMN,Oman,2020,1,ind_bank_depth,Banking Depth,Financial,1,1,121.07042899130501,21.662471191273248,NA
OMN,Oman,2020,1,ind_conv_fiscal,Fiscal Balance Convergence,Convergence,1,1,188.28477057003704,30.548541460421053,NA
OMN,Oman,2020,1,ind_conv_income,Real Income Convergence,Convergence,1,1,64.23076923076923,45.11396011396009,NA
OMN,Oman,2020,1,ind_conv_interest,Interest Rate Convergence,Convergence,1,1,59.205776173285194,59.51322456587644,NA
OMN,Oman,2020,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,76.21588318904934,76.9461877312015,NA
OMN,Oman,2020,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,94.33693228286172,83.43419962882693,NA
OMN,Oman,2020,1,ind_conv_oil,Oil Dependency Convergence,Convergence,1,1,79.9942377382061,72.07875713138779,NA
OMN,Oman,2020,1,ind_conv_price,Price Level Convergence,Convergence,1,1,85.95348837209303,48.2507056124983,NA
OMN,Oman,2020,1,ind_elec_pc,Electricity Per Capita,Infrastructure,1,1,8551.917165694944,8.14131669858282,NA
OMN,Oman,2020,1,ind_fiscal_balance,Fiscal Balance Ratio,Financial,1,1,-6.093227137169575,72.79198613763161,NA
OMN,Oman,2020,1,ind_gdp_growth,Real GDP Growth,Financial,1,1,-3.3797143263319285,25.67755818167682,NA
OMN,Oman,2020,1,ind_inflation,Inflation Rate,Financial,-1,1,-0.904619635322612,77.787740337747,NA
OMN,Oman,2020,1,ind_lfpr,Labor Force Participation,Labor,1,1,66.44805476039829,35.46454347691822,NA
OMN,Oman,2020,1,ind_m2_growth,M2 Money Supply Growth,Financial,1,1,9.5622408760758,59.53004362114102,NA
OMN,Oman,2020,1,ind_manufacturing_share,Manufacturing Share,Sustainability,1,1,8.356145772123313,13.581267090542063,NA
OMN,Oman,2020,1,ind_non_oil_share,Non-oil GDP Share,Sustainability,1,1,73.52427988758656,63.56452323593399,NA
OMN,Oman,2020,1,ind_nonoil_rev_share,Non-oil Revenue Share,Sustainability,1,1,22.035139557083262,37.03288193270921,NA
OMN,Oman,2020,1,ind_oil_share,Oil Dependency,Sustainability,-1,1,26.47572011241344,63.56452323593399,NA
OMN,Oman,2020,1,ind_unemployment,Unemployment Rate,Labor,-1,1,2.7853448511212013,80.03419714495794,NA
OMN,Oman,2020,2,Convergence,Convergence,Index,1,0.1,NA,59.41222517773888,NA
OMN,Oman,2020,2,Financial,Financial Integration,Index,1,0.2,NA,51.686567131379654,NA
OMN,Oman,2020,2,Infrastructure,Infrastructure,Index,1,0.2,NA,7.1674707527470805,NA
OMN,Oman,2020,2,Labor,Labor & Mobility,Index,1,0.2,NA,39.64679818375923,NA
OMN,Oman,2020,2,Sustainability,Sustainability,Index,1,0.1,NA,44.43579887377982,NA
OMN,Oman,2020,2,Trade,Trade Integration,Index,1,0.2,NA,72.74045790960557,NA
OMN,Oman,2020,3,Index,GCC Economic Integration Index,NA,1,1,NA,44.633061200650175,Moderate
QAT,Qatar,2020,1,ind_31_fdi,Intra-GCC FDI,Financial,1,1,6.44763806206734,17.815068405159703,NA
QAT,Qatar,2020,1,ind_39_banking,GCC Banking Penetration,Financial,1,1,0.3528981228995945,53.13652540833644,NA
QAT,Qatar,2020,1,ind_3_aviation,Aviation Connectivity,Infrastructure,1,1,62.297,0.6685017607894852,NA
QAT,Qatar,2020,1,ind_44_stock,Stock Market Openness,Financial,1,1,50,50,NA
QAT,Qatar,2020,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,2.4649562283206494,0,NA
QAT,Qatar,2020,1,ind_52,Services Trade Share,Trade,1,1,0.49299124566413,0.23897572181590274,NA
QAT,Qatar,2020,1,ind_55,Non-oil Trade Intensity,Trade,1,1,1.3507710165613425,0,NA
QAT,Qatar,2020,1,ind_56,Services % of Total Trade,Trade,1,1,20,33.33333333333333,NA
QAT,Qatar,2020,1,ind_63,Intermediate Goods Share,Trade,1,1,13.921364444251683,8.21840270124828,NA
QAT,Qatar,2020,1,ind_64,Trade Diversification,Trade,1,1,58.86243768321416,62.25288154453224,NA
QAT,Qatar,2020,1,ind_69_labor,GCC Labor Mobility,Labor,1,1,0.45806176352367367,30.40729119950505,NA
QAT,Qatar,2020,1,ind_71_student,Student Mobility,Labor,1,1,1.6766189818959734,41.553278507216845,NA
QAT,Qatar,2020,1,ind_72_tourism,Intra-GCC Tourism Share,Labor,1,1,10.710116647898705,2.904447239876017,NA
QAT,Qatar,2020,1,ind_bank_depth,Banking Depth,Financial,1,1,304.54632503433436,100,NA
QAT,Qatar,2020,1,ind_conv_fiscal,Fiscal Balance Convergence,Convergence,1,1,196.87393380088923,31.942102969796615,NA
QAT,Qatar,2020,1,ind_conv_income,Real Income Convergence,Convergence,1,1,50.38461538461539,13.831908831908827,NA
QAT,Qatar,2020,1,ind_conv_interest,Interest Rate Convergence,Convergence,1,1,84.47653429602887,84.91521066106759,NA
QAT,Qatar,2020,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,72.15811162145872,70.70226079429828,NA
QAT,Qatar,2020,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,91.12192360626659,71.59950318642953,NA
QAT,Qatar,2020,1,ind_conv_oil,Oil Dependency Convergence,Convergence,1,1,68.63666575316375,53.16822541184658,NA
QAT,Qatar,2020,1,ind_conv_price,Price Level Convergence,Convergence,1,1,86.36279069767441,51.36083301548692,NA
QAT,Qatar,2020,1,ind_elec_pc,Electricity Per Capita,Infrastructure,1,1,17383.408635911124,84.64188156725427,NA
QAT,Qatar,2020,1,ind_fiscal_balance,Fiscal Balance Ratio,Financial,1,1,-102.39642366446581,0,NA
QAT,Qatar,2020,1,ind_gdp_growth,Real GDP Growth,Financial,1,1,-3.5576039990946273,24.817939493791936,NA
QAT,Qatar,2020,1,ind_inflation,Inflation Rate,Financial,-1,1,-2.583010316906431,100,NA
QAT,Qatar,2020,1,ind_lfpr,Labor Force Participation,Labor,1,1,88.15,97.29344729344731,NA
QAT,Qatar,2020,1,ind_m2_growth,M2 Money Supply Growth,Financial,1,1,4.97717501435484,38.127488134164125,NA
QAT,Qatar,2020,1,ind_manufacturing_share,Manufacturing Share,Sustainability,1,1,7.91126041083111,10.524858989156144,NA
QAT,Qatar,2020,1,ind_non_oil_share,Non-oil GDP Share,Sustainability,1,1,71.01856773372693,57.59826828648534,NA
QAT,Qatar,2020,1,ind_nonoil_rev_share,Non-oil Revenue Share,Sustainability,1,1,16.450213935276224,23.041259969925182,NA
QAT,Qatar,2020,1,ind_oil_share,Oil Dependency,Sustainability,-1,1,28.981432266273092,57.5982682864853,NA
QAT,Qatar,2020,1,ind_unemployment,Unemployment Rate,Labor,-1,1,0.5,99.12296784340717,NA
QAT,Qatar,2020,2,Convergence,Convergence,Index,1,0.1,NA,53.93143498154776,NA
QAT,Qatar,2020,2,Financial,Financial Integration,Index,1,0.2,NA,47.98712768018152,NA
QAT,Qatar,2020,2,Infrastructure,Infrastructure,Index,1,0.2,NA,42.65519166402188,NA
QAT,Qatar,2020,2,Labor,Labor & Mobility,Index,1,0.2,NA,54.256286416690486,NA
QAT,Qatar,2020,2,Sustainability,Sustainability,Index,1,0.1,NA,37.190663883012995,NA
QAT,Qatar,2020,2,Trade,Trade Integration,Index,1,0.2,NA,17.34059888348829,NA
QAT,Qatar,2020,3,Index,GCC Economic Integration Index,NA,1,1,NA,41.56005081533252,Moderate
SAU,Saudi Arabia,2020,1,ind_31_fdi,Intra-GCC FDI,Financial,1,1,2.16688385168785,1.3105881600977163,NA
SAU,Saudi Arabia,2020,1,ind_39_banking,GCC Banking Penetration,Financial,1,1,0.22185239779656196,50.481816158313954,NA
SAU,Saudi Arabia,2020,1,ind_3_aviation,Aviation Connectivity,Infrastructure,1,1,1005.9702395557624,15.325392219955047,NA
SAU,Saudi Arabia,2020,1,ind_44_stock,Stock Market Openness,Financial,1,1,96.482211625840307,96.482211625840307,NA
SAU,Saudi Arabia,2020,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,3.455192704796449,1.7126589571380346,NA
SAU,Saudi Arabia,2020,1,ind_52,Services Trade Share,Trade,1,1,0.5182789057194672,0.6273680505608805,NA
SAU,Saudi Arabia,2020,1,ind_55,Non-oil Trade Intensity,Trade,1,1,3.1096486790214697,7.798144190530026,NA
SAU,Saudi Arabia,2020,1,ind_56,Services % of Total Trade,Trade,1,1,15,0,NA
SAU,Saudi Arabia,2020,1,ind_63,Intermediate Goods Share,Trade,1,1,41.1731152329932,96.39154645070874,NA
SAU,Saudi Arabia,2020,1,ind_64,Trade Diversification,Trade,1,1,61.20639371496712,73.7977728008132,NA
SAU,Saudi Arabia,2020,1,ind_69_labor,GCC Labor Mobility,Labor,1,1,0.33094039111310003,21.123827807534145,NA
SAU,Saudi Arabia,2020,1,ind_71_student,Student Mobility,Labor,1,1,0.23646296285144985,3.257260695577645,NA
SAU,Saudi Arabia,2020,1,ind_72_tourism,Intra-GCC Tourism Share,Labor,1,1,20.60662687672234,23.10521767475119,NA
SAU,Saudi Arabia,2020,1,ind_bank_depth,Banking Depth,Financial,1,1,97.91239411657264,11.774833287450791,NA
SAU,Saudi Arabia,2020,1,ind_conv_fiscal,Fiscal Balance Convergence,Convergence,1,1,100.00233706487366,16.225027285618626,NA
SAU,Saudi Arabia,2020,1,ind_conv_income,Real Income Convergence,Convergence,1,1,78.46153846153845,77.26495726495723,NA
SAU,Saudi Arabia,2020,1,ind_conv_interest,Interest Rate Convergence,Convergence,1,1,87.36462093862815,87.8182947862323,NA
SAU,Saudi Arabia,2020,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,77.90568581043702,79.54638439825962,NA
SAU,Saudi Arabia,2020,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,92.27205030414234,75.83320881800238,NA
SAU,Saudi Arabia,2020,1,ind_conv_oil,Oil Dependency Convergence,Convergence,1,1,72.69968644052217,59.93321723286535,NA
SAU,Saudi Arabia,2020,1,ind_conv_price,Price Level Convergence,Convergence,1,1,80.59534883720931,7.536310518827564,NA
SAU,Saudi Arabia,2020,1,ind_elec_pc,Electricity Per Capita,Infrastructure,1,1,10713.283982795663,26.86361099668965,NA
SAU,Saudi Arabia,2020,1,ind_fiscal_balance,Fiscal Balance Ratio,Financial,1,1,-52.009947999095644,38.08525335000852,NA
SAU,Saudi Arabia,2020,1,ind_gdp_growth,Real GDP Growth,Financial,1,1,-3.8047890199631285,23.623463951711262,NA
SAU,Saudi Arabia,2020,1,ind_inflation,Inflation Rate,Financial,-1,1,3.445458259566969,20.21767586316726,NA
SAU,Saudi Arabia,2020,1,ind_lfpr,Labor Force Participation,Labor,1,1,59.51943182270706,15.724876987769413,NA
SAU,Saudi Arabia,2020,1,ind_m2_growth,M2 Money Supply Growth,Financial,1,1,9.9783883220529,61.47257161788077,NA
SAU,Saudi Arabia,2020,1,ind_manufacturing_share,Manufacturing Share,Sustainability,1,1,13.386158430845283,48.13797040740843,NA
SAU,Saudi Arabia,2020,1,ind_non_oil_share,Non-oil GDP Share,Sustainability,1,1,83.96096558879762,88.41491462058568,NA
SAU,Saudi Arabia,2020,1,ind_nonoil_rev_share,Non-oil Revenue Share,Sustainability,1,1,31.817318562061946,61.53966320039955,NA
SAU,Saudi Arabia,2020,1,ind_oil_share,Oil Dependency,Sustainability,-1,1,16.039034411202373,88.41491462058569,NA
SAU,Saudi Arabia,2020,1,ind_unemployment,Unemployment Rate,Labor,-1,1,13.693895573599162,0,NA
SAU,Saudi Arabia,2020,2,Convergence,Convergence,Index,1,0.1,NA,57.73677147210901,NA
SAU,Saudi Arabia,2020,2,Financial,Financial Integration,Index,1,0.2,NA,37.93105175180882,NA
SAU,Saudi Arabia,2020,2,Infrastructure,Infrastructure,Index,1,0.2,NA,21.09450160832235,NA
SAU,Saudi Arabia,2020,2,Labor,Labor & Mobility,Index,1,0.2,NA,12.64223663312648,NA
SAU,Saudi Arabia,2020,2,Sustainability,Sustainability,Index,1,0.1,NA,71.62686571224484,NA
SAU,Saudi Arabia,2020,2,Trade,Trade Integration,Index,1,0.2,NA,30.054581741625146,NA
SAU,Saudi Arabia,2020,3,Index,GCC Economic Integration Index,NA,1,1,NA,33.28083806541195,Weak
ARE,United Arab Emirates,2021,1,ind_31_fdi,Intra-GCC FDI,Financial,1,1,8.816453618171579,26.94805470349054,NA
ARE,United Arab Emirates,2021,1,ind_39_banking,GCC Banking Penetration,Financial,1,1,0.709866649521697,60.367952826861696,NA
ARE,United Arab Emirates,2021,1,ind_3_aviation,Aviation Connectivity,Infrastructure,1,1,1300.4016840000002,19.89842581682232,NA
ARE,United Arab Emirates,2021,1,ind_44_stock,Stock Market Openness,Financial,1,1,92.68337685989371,92.68337685989371,NA
ARE,United Arab Emirates,2021,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,15.977429251037686,50.97594964270071,NA
ARE,United Arab Emirates,2021,1,ind_52,Services Trade Share,Trade,1,1,4.793228775311306,66.28618074756159,NA
ARE,United Arab Emirates,2021,1,ind_55,Non-oil Trade Intensity,Trade,1,1,14.406444534285548,63.9183158778308,NA
ARE,United Arab Emirates,2021,1,ind_56,Services % of Total Trade,Trade,1,1,30,100,NA
ARE,United Arab Emirates,2021,1,ind_63,Intermediate Goods Share,Trade,1,1,27.733092439079105,52.906301374513845,NA
ARE,United Arab Emirates,2021,1,ind_64,Trade Diversification,Trade,1,1,57.73741305214961,56.71169952135053,NA
ARE,United Arab Emirates,2021,1,ind_69_labor,GCC Labor Mobility,Labor,1,1,0.7119962494702622,48.95170634812582,NA
ARE,United Arab Emirates,2021,1,ind_71_student,Student Mobility,Labor,1,1,1.2419624080988891,29.99507531814654,NA
ARE,United Arab Emirates,2021,1,ind_72_tourism,Intra-GCC Tourism Share,Labor,1,1,10.172103285356696,1.8062536164356606,NA
ARE,United Arab Emirates,2021,1,ind_bank_depth,Banking Depth,Financial,1,1,207.79457875683121,58.69052625021107,NA
ARE,United Arab Emirates,2021,1,ind_conv_fiscal,Fiscal Balance Convergence,Convergence,1,1,267.5576165201876,43.41028175870475,NA
ARE,United Arab Emirates,2021,1,ind_conv_income,Real Income Convergence,Convergence,1,1,86.93467336683416,96.40796575469939,NA
ARE,United Arab Emirates,2021,1,ind_conv_interest,Interest Rate Convergence,Convergence,1,1,54.148471615720524,54.42965804102471,NA
ARE,United Arab Emirates,2021,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,72.44299153638684,71.14062193537616,NA
ARE,United Arab Emirates,2021,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,92.71273202267943,77.45539242346742,NA
ARE,United Arab Emirates,2021,1,ind_conv_oil,Oil Dependency Convergence,Convergence,1,1,81.97484681819711,75.37650165640669,NA
ARE,United Arab Emirates,2021,1,ind_conv_price,Price Level Convergence,Convergence,1,1,87.63636363636364,61.03821290991063,NA
ARE,United Arab Emirates,2021,1,ind_elec_pc,Electricity Per Capita,Infrastructure,1,1,15115.393387308215,64.9957721604775,NA
ARE,United Arab Emirates,2021,1,ind_fiscal_balance,Fiscal Balance Ratio,Financial,1,1,-36.41081671674406,49.87605354159082,NA
ARE,United Arab Emirates,2021,1,ind_gdp_growth,Real GDP Growth,Financial,1,1,4.5528014010633555,64.0099619424396,NA
ARE,United Arab Emirates,2021,1,ind_inflation,Inflation Rate,Financial,-1,1,0.17615411315516916,63.48449890489941,NA
ARE,United Arab Emirates,2021,1,ind_lfpr,Labor Force Participation,Labor,1,1,80.11464,74.40068376068376,NA
ARE,United Arab Emirates,2021,1,ind_m2_growth,M2 Money Supply Growth,Financial,1,1,1.9597370161837353,24.042437639354066,NA
ARE,United Arab Emirates,2021,1,ind_manufacturing_share,Manufacturing Share,Sustainability,1,1,8.77234434991823,16.44059404448555,NA
ARE,United Arab Emirates,2021,1,ind_non_oil_share,Non-oil GDP Share,Sustainability,1,1,76.39997115454874,70.41172123837481,NA
ARE,United Arab Emirates,2021,1,ind_nonoil_rev_share,Non-oil Revenue Share,Sustainability,1,1,31.811843183484527,61.52594602091569,NA
ARE,United Arab Emirates,2021,1,ind_oil_share,Oil Dependency,Sustainability,-1,1,23.600028845451266,70.41172123837481,NA
ARE,United Arab Emirates,2021,1,ind_unemployment,Unemployment Rate,Labor,-1,1,11.8,4.737602419606414,NA
ARE,United Arab Emirates,2021,2,Convergence,Convergence,Index,1,0.1,NA,68.46551921136997,NA
ARE,United Arab Emirates,2021,2,Financial,Financial Integration,Index,1,0.2,NA,55.01285783359261,NA
ARE,United Arab Emirates,2021,2,Infrastructure,Infrastructure,Index,1,0.2,NA,42.44709898864991,NA
ARE,United Arab Emirates,2021,2,Labor,Labor & Mobility,Index,1,0.2,NA,31.978264292599643,NA
ARE,United Arab Emirates,2021,2,Sustainability,Sustainability,Index,1,0.1,NA,54.69749563553771,NA
ARE,United Arab Emirates,2021,2,Trade,Trade Integration,Index,1,0.2,NA,65.13307452732624,NA
ARE,United Arab Emirates,2021,3,Index,GCC Economic Integration Index,NA,1,1,NA,51.23056061312445,Moderate
BHR,Bahrain,2021,1,ind_31_fdi,Intra-GCC FDI,Financial,1,1,28.66011527378681,100,NA
BHR,Bahrain,2021,1,ind_39_banking,GCC Banking Penetration,Financial,1,1,2.6589291827448793,99.85183779717806,NA
BHR,Bahrain,2021,1,ind_3_aviation,Aviation Connectivity,Infrastructure,1,1,2105,32.39524027220799,NA
BHR,Bahrain,2021,1,ind_44_stock,Stock Market Openness,Financial,1,1,98.37669928423531,98.37669928423531,NA
BHR,Bahrain,2021,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,17.65410522925522,57.57210167955261,NA
BHR,Bahrain,2021,1,ind_52,Services Trade Share,Trade,1,1,4.413526307313805,60.45434318516762,NA
BHR,Bahrain,2021,1,ind_55,Non-oil Trade Intensity,Trade,1,1,17.31134535387223,78.34926911611737,NA
BHR,Bahrain,2021,1,ind_56,Services % of Total Trade,Trade,1,1,25,66.66666666666666,NA
BHR,Bahrain,2021,1,ind_63,Intermediate Goods Share,Trade,1,1,35.573084740902246,78.27262640743253,NA
BHR,Bahrain,2021,1,ind_64,Trade Diversification,Trade,1,1,66.52622454970813,100,NA
BHR,Bahrain,2021,1,ind_69_labor,GCC Labor Mobility,Labor,1,1,0.471959929937216,31.422251285830455,NA
BHR,Bahrain,2021,1,ind_71_student,Student Mobility,Labor,1,1,0.5357742303230931,11.216418924783355,NA
BHR,Bahrain,2021,1,ind_72_tourism,Intra-GCC Tourism Share,Labor,1,1,58.2779623477298,100,NA
BHR,Bahrain,2021,1,ind_bank_depth,Banking Depth,Financial,1,1,235.70334277040925,70.60655256255505,NA
BHR,Bahrain,2021,1,ind_conv_fiscal,Fiscal Balance Convergence,Convergence,1,1,144.0994895005154,23.379635092656432,NA
BHR,Bahrain,2021,1,ind_conv_income,Real Income Convergence,Convergence,1,1,78.39195979899498,77.107761027359,NA
BHR,Bahrain,2021,1,ind_conv_interest,Interest Rate Convergence,Convergence,1,1,3.4934497816593932,3.511590841356438,NA
BHR,Bahrain,2021,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,30.469296633412696,6.553278887464331,NA
BHR,Bahrain,2021,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,80.60897386300205,32.90051931386328,NA
BHR,Bahrain,2021,1,ind_conv_oil,Oil Dependency Convergence,Convergence,1,1,52.03612010678043,25.528062054655816,NA
BHR,Bahrain,2021,1,ind_conv_price,Price Level Convergence,Convergence,1,1,92.72727272727272,99.72202895534897,NA
BHR,Bahrain,2021,1,ind_elec_pc,Electricity Per Capita,Infrastructure,1,1,12273.225580228203,40.37621119204554,NA
BHR,Bahrain,2021,1,ind_fiscal_balance,Fiscal Balance Ratio,Financial,1,1,-7.607270795132037,71.64757713630698,NA
BHR,Bahrain,2021,1,ind_gdp_growth,Real GDP Growth,Financial,1,1,4.350031123621889,63.0301123697845,NA
BHR,Bahrain,2021,1,ind_inflation,Inflation Rate,Financial,-1,1,-0.5979982262764194,73.7298327060668,NA
BHR,Bahrain,2021,1,ind_lfpr,Labor Force Participation,Labor,1,1,72.1,51.56695156695156,NA
BHR,Bahrain,2021,1,ind_m2_growth,M2 Money Supply Growth,Financial,1,1,4.469122687803554,35.75595881763206,NA
BHR,Bahrain,2021,1,ind_manufacturing_share,Manufacturing Share,Sustainability,1,1,20.52899357515572,97.20998109016836,NA
BHR,Bahrain,2021,1,ind_non_oil_share,Non-oil GDP Share,Sustainability,1,1,85.01913717205292,90.93448632647305,NA
BHR,Bahrain,2021,1,ind_nonoil_rev_share,Non-oil Revenue Share,Sustainability,1,1,41.771183343308884,86.4765598609526,NA
BHR,Bahrain,2021,1,ind_oil_share,Oil Dependency,Sustainability,-1,1,14.980862827947078,90.93448632647305,NA
BHR,Bahrain,2021,1,ind_unemployment,Unemployment Rate,Labor,-1,1,6.875,45.87458690741338,NA
BHR,Bahrain,2021,2,Convergence,Convergence,Index,1,0.1,NA,38.38612516752918,NA
BHR,Bahrain,2021,2,Financial,Financial Integration,Index,1,0.2,NA,76.62482133421985,NA
BHR,Bahrain,2021,2,Infrastructure,Infrastructure,Index,1,0.2,NA,36.385725732126765,NA
BHR,Bahrain,2021,2,Labor,Labor & Mobility,Index,1,0.2,NA,48.01604173699575,NA
BHR,Bahrain,2021,2,Sustainability,Sustainability,Index,1,0.1,NA,91.38887840101675,NA
BHR,Bahrain,2021,2,Trade,Trade Integration,Index,1,0.2,NA,73.55250117582278,NA
BHR,Bahrain,2021,3,Index,GCC Economic Integration Index,NA,1,1,NA,59.89331835268763,Moderate
GCC,GCC,2021,1,ind_31_fdi,Intra-GCC FDI,Financial,1,1,5.316583544057072,13.385170306778932,NA
GCC,GCC,2021,1,ind_39_banking,GCC Banking Penetration,Financial,1,1,0.5270011781535469,56.66348510791039,NA
GCC,GCC,2021,1,ind_3_aviation,Aviation Connectivity,Infrastructure,1,1,1031.9144841066463,15.747038115799938,NA
GCC,GCC,2021,1,ind_44_stock,Stock Market Openness,Financial,1,1,97.08876991821236,97.08876991821236,NA
GCC,GCC,2021,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,7.400812062575103,17.234981398425703,NA
GCC,GCC,2021,1,ind_52,Services Trade Share,Trade,1,1,1.660470568521743,18.17025176610039,NA
GCC,GCC,2021,1,ind_55,Non-oil Trade Intensity,Trade,1,1,6.516392575169515,24.542456657844987,NA
GCC,GCC,2021,1,ind_56,Services % of Total Trade,Trade,1,1,18.75,25,NA
